spotifyid,link,genre,notes
4Bmy54i8zIqOlxb1zY5Ydv,https://p.scdn.co/mp3-preview/ce7be730ce86c9093539cdefa4649bcf666ceedc,Soul / Funk / Disco,
17Z0jzq08qn2rg8XQ3UAB8,https://p.scdn.co/mp3-preview/df7a0df40ece09f3f71723fdbe8c4c8c8d6dd26f,Rock / Pop,
0F1mPutKl3JbFvEEYefEkj,https://p.scdn.co/mp3-preview/32c1f55dee1c7058caebb60f58fdd2840b6387fa,Instrumental,
7dlBXSZBm9L9xVHDedHOex,https://p.scdn.co/mp3-preview/50060e8ede5092ef850715c7fb0a568f0b01e220,Jazz / Blues,
1rAzPb9nlLEhe4kzKSe6sm,https://p.scdn.co/mp3-preview/a28dc1881c6210450a64343d6586c596131f4e63,Jazz / Blues,
5eusG0ICytPcy725CurmwK,https://p.scdn.co/mp3-preview/16a47c67cb9b1a082035808c4ea81f56a89af0dd,Jazz / Blues,
7D22eBfvniODAVbrRd5Btu,https://p.scdn.co/mp3-preview/90bd6115150b6d4ae73ca6377d87b3ddf60a78bd,Soul / Funk / Disco,
1JNLLLJTCV5dBAYrwfWIkD,https://p.scdn.co/mp3-preview/cdb5db3706d4237035abd9b67ba19d4506a30437,Soul / Funk / Disco,
2Y16yjViyhWqtI2wdTtc5P,https://p.scdn.co/mp3-preview/4b98ffbd540389dbdc3e08622a4c9e18db8326a8,Classical,
424NTEBSYvCfavXLjQkyUO,https://p.scdn.co/mp3-preview/d6acd6269b0ca3162ec2d4dce126ff17df5bbd35,Instrumental,
34MiB9NZl98yBPnFQSgXyT,https://p.scdn.co/mp3-preview/25b0a8f3d790ac80c365e981c6e03f69a771e14a,Reggae,
78otWZAoQ83EZ2K66j0wDG,https://p.scdn.co/mp3-preview/22c419185f28e43e85fdf03f88c27246a0ec712c,Rock / Pop,
3JwCjNrp8MZExox7tAX8fG,https://p.scdn.co/mp3-preview/45185dfb0e42b2c167aa6ab601ad9c7cd39bb8ca,Classical,
4e2RPTKOURthoWyXbjVtth,https://p.scdn.co/mp3-preview/afa43a0e3114973137d4e4d68b0fdaf4f55b41ad,Soul / Funk / Disco,
2nWZsjDiezn2tnFlSIvqY9,https://p.scdn.co/mp3-preview/a8c00f7d70dcc4074545624a95d953bda3294390,Jazz / Blues,
5jJTeLXID2VQXiJ9wFUnRv,https://p.scdn.co/mp3-preview/6f5e8d84e7f0313aeebac8cae69d9dd2d5410182,Reggae,
5Achzik8zVu8rkbGWOk6ld,https://p.scdn.co/mp3-preview/5a7345c7030f0f72c1bb1e4b544cb18f39ea7c6a,Instrumental,
0cO0BSIGlYlE5Uq0nC3Oo1,https://p.scdn.co/mp3-preview/ef3aa784adf500bac5c326428f18e95ef2dabb67,Classical,
7G93orB5Ru6O4Bg967xOLX,https://p.scdn.co/mp3-preview/e24817f8fe782578a10b14010615083127f9addb,Jazz / Blues,
2YnpmbLpRQpGqhKkrbyTb5,https://p.scdn.co/mp3-preview/fd3e34a412dae30516a5d26c06b92188d65b187f,Instrumental,
32cooVn0YkLSjsbJcgZZtY,https://p.scdn.co/mp3-preview/2fc0734ed48e88e7443c589a7e560b207f040bfe,Soul / Funk / Disco,
4pm2U3PHOSvJZoClKk96hd,https://p.scdn.co/mp3-preview/ca22be06520d5b4ea1989ae2f8cdd7330132b22f,Country / Folk,
0Wp3G3LOXcZmT7zuipfT6u,https://p.scdn.co/mp3-preview/d94787daf8ac84e2455140d91936267f13ebb005,Instrumental,
6ok1NmzJZYycFd8kX78poA,https://p.scdn.co/mp3-preview/1bbbf36b761297968df41fbd4349e340bc84c4ba,Jazz / Blues,
6oHlYNuUx7Du5bcjL7E11Y,https://p.scdn.co/mp3-preview/54b54e9b691e6ff42f7c99762b99a2197488a621,Country / Folk,
2O7ahP6TDul3KP5wttQx6v,https://p.scdn.co/mp3-preview/ee35f58d68cc8f2b4c46c4117400155273a590f6,Instrumental,
7dZjmPI6hSOhiX3U3CbEqG,https://p.scdn.co/mp3-preview/f5e5bc48742315089a6980bb2ef5d93cc7dd26ae,Rock / Pop,
0BPWH96wesyvXNMWekCHI6,https://p.scdn.co/mp3-preview/e6e135087340a339450483fc2b8be53abe4092e0,Rock / Pop,
3CVqhQGoDgwZwJPWRmuEsh,https://p.scdn.co/mp3-preview/32b70d65d9cefa857f45d0a957672816364c7f79,Classical,
409ftzQMSiMC5z6kz5yCUb,https://p.scdn.co/mp3-preview/ae60fe60612c2e358ea9c365224b663c0cd3876e,Soul / Funk / Disco,
0XoR5RNCtKbsxDTFBbzWz2,https://p.scdn.co/mp3-preview/dd6f6c05ba351adc5379065c082e96594e08d26c,Hip-Hop / R&B,
6AcSJm8LlO3B74s576Yemz,https://p.scdn.co/mp3-preview/886af49fdef8a768469bed882def273c21821ab4,Country / Folk,
2vqEtXug0fQxtLYg5f9S3G,https://p.scdn.co/mp3-preview/fa54e51ddbe58729001fb5877cf1c896a8e431ac,Soul / Funk / Disco,
1n4FhxyyuDo7Jl6sVCdIP8,https://p.scdn.co/mp3-preview/c5afa0082e738f6bd532af53f472e8e271b71be9,Jazz / Blues,
4wG8E6W8rMJHhyAoAgGsvY,https://p.scdn.co/mp3-preview/5f94bf320f2825b9a0bb166f5663e45223bed380,Soul / Funk / Disco,
4Tb8dfugvnPvsTLhgO15OD,https://p.scdn.co/mp3-preview/e2b76ea3fe3cb53409009410c76f087c2d881cde,Jazz / Blues,
38tB0rPrj8jwl55buVVzah,https://p.scdn.co/mp3-preview/7b4a4b238644fda87e8d717211bad27f20b18557,Soul / Funk / Disco,
3U1rJlaweHQg4HTQ5QduUZ,https://p.scdn.co/mp3-preview/4bab7c149e0663ae180ab168c9de91492221e787,Country / Folk,
0h53QovWpJH6rkKy7nKUWQ,https://p.scdn.co/mp3-preview/7c3f51f9448882284e52e8c56cb7af72c12c3cef,Country / Folk,
2EOqA62rDatWETdMChsm7L,https://p.scdn.co/mp3-preview/fd4bdd62eaf2f7f0b79cfa6c0135dad4d373ace7,Instrumental,
604Acv6e06OiSfsOYzRFVR,https://p.scdn.co/mp3-preview/c9de90043e099fb9ccb679c50127ff0be0bc86dd,Instrumental,
0QGh7NdCckXa44BFu4gy4K,https://p.scdn.co/mp3-preview/d328738809a29c737334b388729578e6a9b89081,Instrumental,
1t60AH6f2sHLHt9YIogOc4,https://p.scdn.co/mp3-preview/6300b3fd11f7016acbeceb7116ff735d67838f07,Instrumental,
0og59rCULRVOvZSA9qOXFU,https://p.scdn.co/mp3-preview/a023b0d5741786a77073a2ceb423eec7edff228a,Instrumental,
27oOluXXGnt9BMuFEsPI5P,https://p.scdn.co/mp3-preview/4c9538c6bf5092066c69e87211b88afba5d96f33,Soul / Funk / Disco,
6z5r2zPSY6TpQ7x0emZsnB,https://p.scdn.co/mp3-preview/6c5c7d74389fec06012f24ce63f2681f9f434fc4,Instrumental,
0iK4qO3FijU7dixz0TD57k,https://p.scdn.co/mp3-preview/e696dbec664f5562499b00132914aed085d7922a,Instrumental,
7yQmgOm475bDQ6D4nS57mz,https://p.scdn.co/mp3-preview/fba61e9b8efa8ed90d649491743a050ff53aec12,Rock / Pop,
4nQkNmJJWnFIRsbIMeIrlX,https://p.scdn.co/mp3-preview/2a629d6ff49646e5226775b8e113208bad0fa6dd,Rock / Pop,
0tk7YkFDgJFNrfsiGyGw05,https://p.scdn.co/mp3-preview/249ceb7c311fb40c0236f88422c5a7ba1e787e61,Rock / Pop,
1wayR959Ne9Pu4S6JLuIKl,https://p.scdn.co/mp3-preview/13b78c3b73790e9d484c4e58bd12a1b687e4defa,Instrumental,
61mrECmv6q0pBeV1mBv1r2,https://p.scdn.co/mp3-preview/3b9f06924cffa9d2a50b718eb9f85e1121e46d85,Soul / Funk / Disco,
0fPd8gH4l50DNLXGF68Cso,https://p.scdn.co/mp3-preview/9e0b0586f0024deffbd4334c5d3a3eb79459c645,Country / Folk,
0aKvqP0EvAVpMELFzxktf3,https://p.scdn.co/mp3-preview/dbb7f7dfa440dfa1a5c4d60340ad9d502546b8f5,Soul / Funk / Disco,
0Vk8q2yFl2kaBHhoRnARNo,https://p.scdn.co/mp3-preview/f71f126b06884c95c4b01daa57adaca56516d41f,Jazz / Blues,
4jZYIEHPHMKNZJk2CyfDRj,https://p.scdn.co/mp3-preview/b47f6bfd64a572ae7bab0b8a36627300aaf1a977,Country / Folk,
3ZIpKjg0TVJ5kMnG5rZ8k5,https://p.scdn.co/mp3-preview/2c069bfaa85c07832d7199bf8a385c58c147a2d3,Rock / Pop,
3LpXRgHftCuQwltdTCvHOr,https://p.scdn.co/mp3-preview/12149e1cb0deca22313de848b5a6b4bf9119ebb1,Rock / Pop,
7yE30hqhIJR1nd8UlnrM9D,https://p.scdn.co/mp3-preview/a8d77cf37ad031516cea2ddf04c51090f08690be,Instrumental,
6jr4EZ02TBZLPDn95unlB0,https://p.scdn.co/mp3-preview/4142e2b05051df27469d69801845d6d88e31c192,Rock / Pop,
5falMyosiKC6GgNPsmbHW0,https://p.scdn.co/mp3-preview/3d13d1ea8690aaa775759a540f347786f5a226ad,Rock / Pop,
19wZ6AuuH2P5GSM0c9WDdw,https://p.scdn.co/mp3-preview/954be637f8878c4cddc6fc3614ca8920dde8211e,Electronic / Dance,
6gLgopmmnUY3gRwSOu8t27,https://p.scdn.co/mp3-preview/5cf89dc1c55933081e4756e452cd6ee7905d4cd8,Rock / Pop,
3Q93CK3cMC3TtMjWdOsutu,https://p.scdn.co/mp3-preview/a218fb06630e40266dade4584295a8ba358d243d,Rock / Pop,
2ixrM0WPHrLiwFTXPX7Xz4,https://p.scdn.co/mp3-preview/b6dc890e008127d4eaecd68483a0f9298624868e,Rock / Pop,
3stM89qio4pdRPpvcfoZC3,https://p.scdn.co/mp3-preview/5f112b21718d7947341c4e72694c8b69b676c2e9,Soul / Funk / Disco,
1RKNBmVq29g9lMrUzSxf5p,https://p.scdn.co/mp3-preview/ab291f12f6218af373e1233eaaf63e8db026c87f,Instrumental,
5wXtRgTanZIhRF6mlKHUgw,https://p.scdn.co/mp3-preview/5822d7883ca288f66426092e09b49ed934747e88,Rock / Pop,
7a963MsTt46e1SpL5IdIDf,https://p.scdn.co/mp3-preview/70269fd5f49e7c2dbd43d0be18b712fdc0c81e11,Rock / Pop,
26V3OQwurArSDUjk05Z2Z6,https://p.scdn.co/mp3-preview/8fbefb267c2cb00704f610b5f778402c8b5fd9b2,Soul / Funk / Disco,
0VKcMEXcS2ynFo8uuGF6t8,https://p.scdn.co/mp3-preview/e2de936ce79fea41f3fe82f11eb5bc0c879ea8fd,Rock / Pop,
7fw50Gl8ngwl0r1VetvUGb,https://p.scdn.co/mp3-preview/e6cd79215e980b0ea9c39a22d6fc02beddd21dc4,Rock / Pop,
3I7gatRcEWEiPLRkOtSjiC,https://p.scdn.co/mp3-preview/5e85a7df7a3c43e2897a2d827ca5648aeb01b4b8,Jazz / Blues,
2ZwuM35QKSJyarVM0IB401,https://p.scdn.co/mp3-preview/d254d5ecd3cfa9343200d532d648acb0b9d8036b,Rock / Pop,
2833k5WEXdiQJTC9gCGsNa,https://p.scdn.co/mp3-preview/3fa0eaa2c044c15f51e1b52703f3ade43aa3e906,Rock / Pop,
5mhNS11C9zm6l6AjzePz4h,https://p.scdn.co/mp3-preview/7e812c47c3a19f80a290935ecb0355a0785d563b,Other,
4g2yOwB4aM2rj9Lt9AwxtS,https://p.scdn.co/mp3-preview/61d30c9404bba78add579ac59caa465336b5ed4e,Classical,
6Zq3v00qaz6Ou8rIo6Fkol,https://p.scdn.co/mp3-preview/a651138798447f7fdcdc203bbbc5c8b33ed1c578,Rock / Pop,
240i0LOrrT58Y9sZHY4uzU,https://p.scdn.co/mp3-preview/76d48704d9dbcf943f65a7a1904effe6799d2ac7,Rock / Pop,
0zLINWDbhUzMDBIKcDHywG,https://p.scdn.co/mp3-preview/ef85bdd738a532161fdf607ca716de63b6198895,Rock / Pop,
73PJNCW84WU2dlwEsRAbTW,https://p.scdn.co/mp3-preview/268f7dfe30b0adeb5f366a8a32610ef2fd319502,Electronic / Dance,
6OkY9ew9ojW5wLdsFtFrpL,https://p.scdn.co/mp3-preview/7f15aad461c85f740af5c9e5d39dbef08d098b37,Reggae,
7nwAZLFG67yjV9b38ziH1r,https://p.scdn.co/mp3-preview/25ae0813a0cd9feb8781a31686c9d4d63c6f71d7,Rock / Pop,
6YY01Wb5W4FreO7ElM1Dsr,https://p.scdn.co/mp3-preview/252c4c123bec7bdfb9ec8ebdfcb894cb14bacab6,Instrumental,
5O5COEP1iBXFRmhUBorc5i,https://p.scdn.co/mp3-preview/389d986476baea0b33aaa75ddcdd6a32a9ced592,Other,
56rsRxzMK85VxaJEDn8Ssl,https://p.scdn.co/mp3-preview/eb1b30cb4d3f808b25c12fbaa6d5cafcb5cc662a,Rock / Pop,
31aYEk92O78Q0XidTax0X2,https://p.scdn.co/mp3-preview/bb47f79ec05a12e0dc0788d67606fc42f4e06dd2,Jazz / Blues,
3X61T8Up7FPQmbr8CVEm5V,https://p.scdn.co/mp3-preview/77b4717a117afe1ae093dbfec377c867f22dd7ad,Electronic / Dance,
6GBp2uFWL3NIKIRjEihZdN,https://p.scdn.co/mp3-preview/630fb89a53021b5618c59b7a5c91a4cf0985deb4,Rock / Pop,
1hrWQ38rC5KRJmm70QabjF,https://p.scdn.co/mp3-preview/8c27909340f5a99876ac21fca999e3c64591cf34,Soul / Funk / Disco,
5AUVyVdmMnzfuliA7aIYfk,https://p.scdn.co/mp3-preview/0bf8760f0814c08ebf89bd38e7e1639b69b2199a,Rock / Pop,
4eh67nubmsyFPzcST1yFw8,https://p.scdn.co/mp3-preview/dd74cd04f77f4ba57f4953fd87e2887c5b534d9c,Rock / Pop,
6rktQbIlVKP8CgHzHeHZoM,https://p.scdn.co/mp3-preview/3cc7b60f91df77ad46abaf08d496c8ff217b188d,Country / Folk,
5Wv37TqiYwVUpOHaz6nPsi,https://p.scdn.co/mp3-preview/c54f0bb0586451dbdfad03b01fade06a731b799e,Soul / Funk / Disco,
3KQRvCKd6elig016BuK6Zp,https://p.scdn.co/mp3-preview/f31a2f4f919601d54516d28f9abf7707bd48c4c0,Country / Folk,
4rTIHSHAUhS7VZdv7RWaQL,https://p.scdn.co/mp3-preview/3610554e71f5adec8c919c82fdd52cdcec17c190,Instrumental,
2Y6PvTZUpdhJRlCjZ4xVG7,https://p.scdn.co/mp3-preview/42fdad621fa486e71097c2fb8883f7bbf4ea18c2,Other,
2IXV9lkWqxXcdrxlgHSttF,https://p.scdn.co/mp3-preview/ce54156dbde5abbbb29d2baf98f2657c88d62aa3,Soul / Funk / Disco,
0c734rI6A4pOMnb59CbjTL,https://p.scdn.co/mp3-preview/0c2df5f14957f4e2ed67634edac49066bf491dba,Rock / Pop,
4YWITQ1kx1KWW9XKb6QIcT,https://p.scdn.co/mp3-preview/cb62b714e3971d1b25dc2f735a3d92f46d400b7c,Jazz / Blues,
0c2TFrVClHLZFK4wrQmAB9,https://p.scdn.co/mp3-preview/48dcf0cc1e61d61c9c581437e00371e0e0517750,Rock / Pop,
5DgSlIHXqb75VzoTM83u5i,https://p.scdn.co/mp3-preview/b622f547e2feacadbfdd98df32e8206cd72d2c37,Rock / Pop,
4ZkSLBWwA5t8rBsOBwhZLD,https://p.scdn.co/mp3-preview/efafc352c1046050f8f3e065b606ecc06fb56a53,Jazz / Blues,
3ZX0HI9zgIZiadOAWlFxTN,https://p.scdn.co/mp3-preview/7fd25770745ddfda41fc189611e967dfa288ae15,Country / Folk,
1yYJGwt39dfYgWhlxBf6sp,https://p.scdn.co/mp3-preview/87507301fd3fc9911b495d8e5e183cc5f578d100,Country / Folk,
7663uHPziZOmgRnJDdmtFK,https://p.scdn.co/mp3-preview/f3071b472816474a06dd86c519ab3daac3aeba83,Country / Folk,
3AlYw3oB01BkkyyQeaTScj,https://p.scdn.co/mp3-preview/248061639eaec54a1a0ca42b47e247375965b6fd,Rock / Pop,
7fXyuQqEBwpKtCa8PomO7B,https://p.scdn.co/mp3-preview/7f45b1f948947495702cd8585a48f14edb6699bb,Country / Folk,
4KEvtk10zeO3saXqKsKd1N,https://p.scdn.co/mp3-preview/18c0b1619c7233c6f62dd65adc7a1968c30bb736,Soul / Funk / Disco,
7311awIZA4BFOlXrRN7ouY,https://p.scdn.co/mp3-preview/dc4846dfb19b72ce5781c36a1b6efb13dda66928,Other,
1ae3Az9ToWiFLsEfphmj2F,https://p.scdn.co/mp3-preview/c51bce5fcbf198fc87e640fe4d97df77eb9b656e,Instrumental,
1PFZdTi6x5Huhqp5UNGskS,https://p.scdn.co/mp3-preview/0be04fc49a1fc7a5bdb9801dc5841333f7296189,Hip-Hop / R&B,
2S3d5hdWt4nLYmPFeE8vBO,https://p.scdn.co/mp3-preview/9b85849caf7b5fbc81c7f4bc7975d9842a3a7846,Instrumental,
2P6ZQkGO36PsLwoj8sh68g,https://p.scdn.co/mp3-preview/e954ae750aca1826cc5c0d15fecb8dfe6e46672b,Instrumental,
3BPSkbIUBo9O4FzI4IJmNr,https://p.scdn.co/mp3-preview/a13cb87a2155f6482785cb2e1aae98ef342255d3,Instrumental,
3e706bPjzfyA7lBuoTLlDi,https://p.scdn.co/mp3-preview/9c8c419c190ca40ea721b65875ab78966ce7e6e2,Reggae,
1xXm66jdZlWN8gLxvCX4l1,https://p.scdn.co/mp3-preview/3e48567d4a28b470daaebba363f1a1bcc6e18440,Instrumental,
0zZsprij0fJqF5Qhollzke,https://p.scdn.co/mp3-preview/8e42f1c04b664f38953a31a4554562536d259f55,Hip-Hop / R&B,
4Eg6F7NyoMD4uvwjfDzGu8,https://p.scdn.co/mp3-preview/ae629692cedda8d4c3cb877f88250613477137fd,Instrumental,
3uNu9H1eC7XGwcwvnJWMdy,https://p.scdn.co/mp3-preview/afccffd5de4debcc980c4e7f91014d73154d8ad4,Rock / Pop,
6oGYEFWPKQd5JvZqXAyS0m,https://p.scdn.co/mp3-preview/7636800380175b61d0f4aabcab4de39da9e62048,Jazz / Blues,
2R6Fr6AiHgFXRDfpI6Mhmq,https://p.scdn.co/mp3-preview/d2d2f6e54c6c619d13ee85ae5ee7877c2f8c5d96,Rock / Pop,
1jl92XoTqQy96UqxdZZarF,https://p.scdn.co/mp3-preview/3f1ebe096be93f5301b59a2a4abf838b129db4fe,Classical,
0GlNjSn9kEoJ7s9VS3qmZB,https://p.scdn.co/mp3-preview/db258d49fcf7e8a5acdb157908d7e6ec0dd7894e,Jazz / Blues,
3y6CTyF2a4m2UJo8P8EuSy,https://p.scdn.co/mp3-preview/13fa7f35b7cb17f55153973c453a8f4e67f259e3,Instrumental,
667GndhJ5Zjs7zwIRkKJrI,https://p.scdn.co/mp3-preview/416f97863b9e19b836b661eb18c470dae14cdf05,Rock / Pop,
0VwfuJOJJuq27z3Ja3TToC,https://p.scdn.co/mp3-preview/f532d88d0e966826cb5512089d1d428b2877ed35,Jazz / Blues,
0LWkEQ1O7ehADJqBkQzDRg,https://p.scdn.co/mp3-preview/9b7611c5e4c4f0251cfcdfb0db9e9c3993f3315e,Country / Folk,
2Yur2ldjEiHTYtrA7YQOPa,https://p.scdn.co/mp3-preview/7061d51a5e1fa363e77c7c0a49f62b754e75c510,Instrumental,
3pqMxMA1GzJEWto4aTH1xT,https://p.scdn.co/mp3-preview/a8c213cc7d486a6269b902f45c0b83e61b650e7b,Soul / Funk / Disco,
426iqvsLVSgvInJiS9zQv4,https://p.scdn.co/mp3-preview/bd1110faa38f14219cd40673aade588058932342,Country / Folk,
1PPqfN1tcqW4dMwq8UCzm0,https://p.scdn.co/mp3-preview/3a8948d844e337096118fdb46ca4eb62a43073a1,Country / Folk,
7jVecgNJXmJH06fKNJFRLa,https://p.scdn.co/mp3-preview/c387d80ac1f0ae62ed094f496381cebc4fc2005d,Rock / Pop,
3VGB0kcmPfTKdlR4tMka0Z,https://p.scdn.co/mp3-preview/95c542679d00f1574dea8d1c3a5a40fd93515afc,Instrumental,
5MqmjwHPEKWN17R1OYDokZ,https://p.scdn.co/mp3-preview/95c212f908fac92acd14414f2b11fe5b93c3a01a,Country / Folk,
1tFojlpESsSoHtCs1F9mDX,https://p.scdn.co/mp3-preview/ed6fc78238e51871862710eb90a413d9ab397c23,Country / Folk,
1iTozF0reCPisexjFloJg5,https://p.scdn.co/mp3-preview/0e9b552dbcca52392e2500f6e42692ba456bbb10,Soul / Funk / Disco,
0zJEMveI2RvFM7UupsV14G,https://p.scdn.co/mp3-preview/052a451093f3c47e907512bb1d01c2d59ae8de0e,Country / Folk,
45rM5EBlas7XgncKuntSEJ,https://p.scdn.co/mp3-preview/d5b4ed77a3d25f5328ae6256021b75b0c31ea555,Reggae,
0lilVU8pOaNLIC49wjV7oj,https://p.scdn.co/mp3-preview/3bcf83bd6eecbac0f794ef03b1996ae937957214,Reggae,
3M9hIZ4c1SzEyUNKQmdPcq,https://p.scdn.co/mp3-preview/8188cf9f266e14084a51ca08a6b320062bb54b44,Country / Folk,
5fPHWOd2VCHvi7TofeahZB,https://p.scdn.co/mp3-preview/fa2c4eba33f87d9dc306dd513374e9d9af65935e,Country / Folk,
5UkhrPxmxr7dcx63IWcxSL,https://p.scdn.co/mp3-preview/5c46ff79be8d8d7204a3bd41ce591fd546c0c196,Soul / Funk / Disco,
6NzGDCe72tBAef8Rwd1lO7,https://p.scdn.co/mp3-preview/621f7370330aec7b65988c776542351857138f84,Rock / Pop,
7BzhqmRj3iOZXqMHqiifHr,https://p.scdn.co/mp3-preview/949b7ef6586560b5e414c1db163583b33d6df824,Country / Folk,
20XZI82YjNZxdAzTxxRVUr,https://p.scdn.co/mp3-preview/265aae02a44796c4dbe995d9a29f32d46e19b66d,Hip-Hop / R&B,
3K8fFvAftIaFQkggqqkDrC,https://p.scdn.co/mp3-preview/e0214c995a293ed3a54e7ceb3e7816506e6ec302,Rock / Pop,
1bx67YXGhRHKCVt08brCHG,https://p.scdn.co/mp3-preview/9fe783569d77dd3f9714704917a97f70e881fff1,Rock / Pop,
0meFv4w3bUaZYkKvz5kWHo,https://p.scdn.co/mp3-preview/347090b63511cf765dcad3c3c1e4768277f77290,Jazz / Blues,
1q8dsMwuk4VtaZP5rh2LHO,https://p.scdn.co/mp3-preview/4244f70bbc891a26aca21fccb0cc2e9dee5ffce0,Jazz / Blues,
6AjWbJz8QNptItYgBAphJo,https://p.scdn.co/mp3-preview/954dbc1ef38110eb86fb6931de9fc9f199319e7c,Instrumental,
60PhbrEYQ9530ySRteVpYQ,https://p.scdn.co/mp3-preview/242062be7f1cf10f91e6032942a91f2b853461f3,Instrumental,
3ulnIH0oEer9cojkNXMwjQ,https://p.scdn.co/mp3-preview/1bb83ff75a45e979c1f813a32ed6d971cf53c80f,Hip-Hop / R&B,
1JS1eAUxR01EZGZSODlNR6,https://p.scdn.co/mp3-preview/c000351d9e73da598a2905de91594b8247e5c59f,Rock / Pop,
4t0y4M6CkEcpV9fZhkLeoI,https://p.scdn.co/mp3-preview/cebf82600f36661c01857d06713943d8d0ea4666,Soul / Funk / Disco,
3xNFDAwFL9hn5tHRJDBZDg,https://p.scdn.co/mp3-preview/3fa4caed26e0256188c7bc549ae577a38fdda26c,Rock / Pop,
5Xv84adBtzqqUu0Mroa1hE,https://p.scdn.co/mp3-preview/95f77b9799c7db0b856f85b88a3f0eafc319f8de,Instrumental,
3uGRHIY6abyeShN1boJV4T,https://p.scdn.co/mp3-preview/b9e0f3f37c006b731a172e06264a79e9bd94405a,Soul / Funk / Disco,
0tFtCE6cGctX6zNLti4zP2,https://p.scdn.co/mp3-preview/5b7f2733dfc6d5618f4554512cd10c4af3b58d03,Rock / Pop,
4kQgvqFVKSd0huKtCiIr8H,https://p.scdn.co/mp3-preview/69bd7403f63cd2ddc76ae4187eff7b626b32df6c,Instrumental,
6EZSCgn80pOpfJQMxNVaAe,https://p.scdn.co/mp3-preview/6728c5e9d9cd595656f37a9f36a205197ec90492,Rock / Pop,
0GQXDeYx133AYvGj1BeQK3,https://p.scdn.co/mp3-preview/3d7786f350d7310844440cbe3abafbf02e53c9e6,Reggae,
2qqYjSMnvbrYpLQnBXfGev,https://p.scdn.co/mp3-preview/82bf127c80d70b6cfa1c01fefc6618971d0354b4,Soul / Funk / Disco,
2fVkA6aLOoLXgxRjbnePsR,https://p.scdn.co/mp3-preview/b184777027064c4fb842be1d4646edf3d56d4e3a,Rock / Pop,
7FCkzASbqSaHMLpdHDZkRn,https://p.scdn.co/mp3-preview/15f5546260c66aaf796ed7b5343b9a2106550eb8,Soul / Funk / Disco,
1IKJz8AZIupdvQKhm70ywA,https://p.scdn.co/mp3-preview/6eac5eb23c627606a3a29f262bc0ebe14d41bd09,Rock / Pop,
6sFfJyEP12TbOPU4dDH2Mz,https://p.scdn.co/mp3-preview/ba9a4c134f822b74d18196cd766cfb3df4578b0c,Rock / Pop,
1x4YVTOktcHSiWhtdlfb0T,https://p.scdn.co/mp3-preview/a684039d2c5478ecde2580af102222af19ff9caa,Jazz / Blues,
62a15mOykbzvUzcy4BBtnj,https://p.scdn.co/mp3-preview/a7934dd6226c4ab0cdb07eca93abc3e5e42c66e8,Rock / Pop,
25Wwng2tsiWFgYD4VwwWEO,https://p.scdn.co/mp3-preview/b700f3b6977e07528327501777c2475e379a3449,Jazz / Blues,
1dJYvmPsm2HQ4FcuVZ8pPT,https://p.scdn.co/mp3-preview/7041ce5f50efd1bea3efab4e1e5b6844b1b8acbc,Rock / Pop,
5tg2S8cQZBnVpWrXuSkfCX,https://p.scdn.co/mp3-preview/00e66d2ebb5aeae1f2d4f3b79ec78dc029e5c96b,Instrumental,
4q6fIlekXfXFZJNbwxvdXE,https://p.scdn.co/mp3-preview/010d6db9eb231c99363658b1dfa4de07b13d3254,Instrumental,
5JNGLEx03Suk9jV0kVZNdh,https://p.scdn.co/mp3-preview/0d0bea5f52d1f6f3cbce8f0e7c55d9112063e6fc,Rock / Pop,
3UN87zQTXKRv7uQfdgQ8rH,https://p.scdn.co/mp3-preview/c0bc95aa9056acc55c63013b57e899a7cdbde3e1,Rock / Pop,
70Bo1ycbnjb6a8WzGLpm58,https://p.scdn.co/mp3-preview/86f38f2b599bd56c922f4913f0185e72347a5d39,Rock / Pop,
6ZXBY8JcFUMuzE6OdEIjhL,https://p.scdn.co/mp3-preview/e548a8a5651bc5c21a10910652aab013cefa0127,Instrumental,
6jcrLydBhDWLkzyH0RkPTb,https://p.scdn.co/mp3-preview/dddf4ad04553bf4ac706bfde507f004e1545748d,Country / Folk,
7pc4rWOLWsaZYvrI6Q9PRU,https://p.scdn.co/mp3-preview/21283b8ede8bf9067b2e0c448e8343732ef53184,Soul / Funk / Disco,
6n9uePbHvgzv2hRiWaM6Z8,https://p.scdn.co/mp3-preview/96c06282278dd561aa603e75ed87db6a5f379989,Jazz / Blues,
7mVrhApVgBufCuI75AZrsf,https://p.scdn.co/mp3-preview/79bbe47ef0d585a288e4e27b99016c81b500805b,Instrumental,
0soJHnUdEQdJAPT04TnReE,https://p.scdn.co/mp3-preview/6efb89118aeef4f9efedd1dc0559d1234255aaad,Rock / Pop,
5b3YexIhvUqvHcTC7ZuPZz,https://p.scdn.co/mp3-preview/d2d6da4fa169a2d7a78bc8e9c3b9e7b93ef00832,Country / Folk,
2ctCBqLcv8nlkgj9vEkpPt,https://p.scdn.co/mp3-preview/d954d025b82ca5de196e4538cc57fbafeea7f61e,Instrumental,
3kdVgR8OIKe737hLNatbaH,https://p.scdn.co/mp3-preview/cf50ab17502b8b69fbb2652c577e3553afe4b6ff,Jazz / Blues,
1zT0IDHqvvCsGRNPsvnQo8,https://p.scdn.co/mp3-preview/c3edc44c6dde1216591ef1e05aa6b8939c150fb9,Jazz / Blues,
